	Experiment	Encoded_len	Uniq_words	Variational	Uniq	Layernum	Train_char_acc	Valid_char_acc	Test_char_acc	Test_word_acc	Test_Leven_avg	Train_Leven_avg	Valid_Leven_avg	Layers
1478	uniq_levenshtein_variational_top_uni__20170428145603	20	200000	True	True	2	0.6683785714285714	0.68769	0.687515	0.00075	6.12365	6.4374375	6.11495	[20, 960]
1479	uniq_levenshtein_variational_top_uni__20170428145603	20	200000	True	True	2	0.6683205357142857	0.6876775	0.6875025	0.00075	6.12625	6.43740625	6.1174	[20, 960]
1480	uniq_levenshtein_variational_top_uni__20170428150438	40	200000	True	True	2	0.7321352678571429	0.7539625	0.75327	0.00565	4.83015	5.18668125	4.8138	[40, 960]
1481	uniq_levenshtein_variational_top_uni__20170428150438	40	200000	True	True	2	0.7339580357142858	0.755625	0.754785	0.00545	4.81145	5.16765	4.79025	[40, 960]
1482	uniq_levenshtein_variational_top_uni__20170428150755	60	200000	True	True	2	0.7752691964285714	0.798385	0.7974775	0.0161	3.9632	4.3487625	3.94675	[60, 960]
1483	uniq_levenshtein_variational_top_uni__20170428150755	60	200000	True	True	2	0.7753678571428572	0.7984275	0.7977425	0.01665	3.9594	4.34816875	3.94495	[60, 960]
1484	uniq_levenshtein_variational_top_uni__20170428151625	80	200000	True	True	2	0.8071089285714286	0.8300525	0.8291175	0.0359	3.33675	3.72865625	3.3272	[80, 960]
1485	uniq_levenshtein_variational_top_uni__20170428151625	80	200000	True	True	2	0.8071080357142857	0.8305675	0.82994	0.0372	3.3294	3.7272625	3.3227	[80, 960]
1486	uniq_levenshtein_variational_top_uni__20170428152443	100	200000	True	True	2	0.8338223214285714	0.85649	0.8561425	0.07015	2.81595	3.2177	2.8049	[100, 960]
1487	uniq_levenshtein_variational_top_uni__20170428152443	100	200000	True	True	2	0.8334834821428572	0.8562925	0.8559925	0.07035	2.8269	3.22181875	2.81415	[100, 960]
1488	uniq_levenshtein_variational_top_uni__20170428153306	120	200000	True	True	2	0.8521964285714285	0.875075	0.874215	0.1046	2.4631	2.85386875	2.44405	[120, 960]
1489	uniq_levenshtein_variational_top_uni__20170428153306	120	200000	True	True	2	0.8520196428571428	0.87495	0.8739525	0.10635	2.4648	2.85686875	2.44965	[120, 960]
1490	uniq_levenshtein_variational_top_uni__20170428154124	140	200000	True	True	2	0.8648763392857143	0.8868325	0.8861525	0.13995	2.219	2.5993875	2.20165	[140, 960]
1491	uniq_levenshtein_variational_top_uni__20170428154124	140	200000	True	True	2	0.8648120535714285	0.886865	0.88599	0.14035	2.2282	2.6	2.2047	[140, 960]
1492	uniq_levenshtein_variational_top_uni__20170428155018	160	200000	True	True	2	0.8796	0.90061	0.9001325	0.18445	1.95135	2.324775	1.9456	[160, 960]
1493	uniq_levenshtein_variational_top_uni__20170428155018	160	200000	True	True	2	0.8797526785714286	0.900395	0.8999875	0.18245	1.95085	2.32	1.93655	[160, 960]
1494	uniq_levenshtein_variational_top_uni__20170428155910	180	200000	True	True	2	0.889825	0.9103225	0.90943	0.23185	1.7615	2.1157125	1.74035	[180, 960]
1495	uniq_levenshtein_variational_top_uni__20170428155910	180	200000	True	True	2	0.8879821428571428	0.90861	0.90798	0.2271	1.78995	2.139825	1.7749	[180, 960]
1496	uniq_levenshtein_variational_top_uni__20170428160139	200	200000	True	True	2	0.8933044642857143	0.9130425	0.91258	0.23705	1.7011	2.0462625	1.6923	[200, 960]
1497	uniq_levenshtein_variational_top_uni__20170428160139	200	200000	True	True	2	0.8934714285714286	0.9132875	0.9127675	0.23855	1.69255	2.04411875	1.68505	[200, 960]
1498	uniq_levenshtein_variational_top_uni__20170428161018	220	200000	True	True	2	0.8974959821428572	0.916555	0.9162775	0.25405	1.62925	1.96273125	1.61675	[220, 960]
1499	uniq_levenshtein_variational_top_uni__20170428161018	220	200000	True	True	2	0.897134375	0.91616	0.9158	0.2541	1.637	1.96753125	1.6276	[220, 960]
1500	uniq_levenshtein_variational_top_uni__20170428161906	240	200000	True	True	2	0.8985151785714286	0.9177	0.916825	0.2574	1.6026	1.93969375	1.59485	[240, 960]
1501	uniq_levenshtein_variational_top_uni__20170428161906	240	200000	True	True	2	0.8986986607142857	0.9178625	0.9171525	0.25845	1.6035	1.93445625	1.5831	[240, 960]
1502	uniq_levenshtein_variational_top_uni__20170428162759	260	200000	True	True	2	0.8983598214285714	0.917355	0.91725	0.25935	1.6067	1.94558125	1.6001	[260, 960]
1503	uniq_levenshtein_variational_top_uni__20170428162759	260	200000	True	True	2	0.8987825892857143	0.91781	0.917015	0.25925	1.59905	1.93671875	1.59425	[260, 960]
1504	uniq_levenshtein_variational_top_uni__20170428163713	280	200000	True	True	2	0.8985714285714286	0.917635	0.91724	0.25915	1.6085	1.93845	1.59135	[280, 960]
1505	uniq_levenshtein_variational_top_uni__20170428163713	280	200000	True	True	2	0.8985928571428572	0.917325	0.9169825	0.2589	1.6083	1.93834375	1.59085	[280, 960]
1506	uniq_levenshtein_variational_top_uni__20170428164622	300	200000	True	True	2	0.8968714285714285	0.91585	0.9155825	0.2553	1.6288	1.96263125	1.61855	[300, 960]
1507	uniq_levenshtein_variational_top_uni__20170428164622	300	200000	True	True	2	0.8967116071428571	0.9157725	0.915415	0.2516	1.63525	1.9694	1.6267	[300, 960]
1508	uniq_levenshtein_variational_top_uni__20170428165543	320	200000	True	True	2	0.8987491071428572	0.9174175	0.91674	0.261	1.5972	1.93629375	1.59485	[320, 960]
1509	uniq_levenshtein_variational_top_uni__20170428165543	320	200000	True	True	2	0.8991598214285714	0.917595	0.917315	0.26245	1.59165	1.92896875	1.58655	[320, 960]
1510	uniq_levenshtein_variational_top_uni__20170428170458	340	200000	True	True	2	0.8974308035714286	0.9163225	0.9160925	0.25145	1.6171	1.954325	1.6187	[340, 960]
1511	uniq_levenshtein_variational_top_uni__20170428170458	340	200000	True	True	2	0.8971008928571429	0.916385	0.9160675	0.2554	1.62225	1.95805625	1.6059	[340, 960]
1512	uniq_levenshtein_variational_top_uni__20170428171423	360	200000	True	True	2	0.8973263392857143	0.9165225	0.915595	0.25355	1.62465	1.95895	1.61565	[360, 960]
1513	uniq_levenshtein_variational_top_uni__20170428171423	360	200000	True	True	2	0.8971517857142857	0.9165325	0.9155975	0.2552	1.62885	1.9677125	1.61225	[360, 960]
1514	uniq_levenshtein_variational_top_uni__20170428172352	380	200000	True	True	2	0.8974133928571428	0.916585	0.916165	0.2576	1.6217	1.95505625	1.6126	[380, 960]
1515	uniq_levenshtein_variational_top_uni__20170428172352	380	200000	True	True	2	0.89738125	0.91659	0.9158725	0.25845	1.6282	1.958025	1.6168	[380, 960]
1516	uniq_levenshtein_variational_top_uni__20170428173340	400	200000	True	True	2	0.8964754464285715	0.915035	0.9149225	0.25945	1.63725	1.96725	1.6238	[400, 960]
1517	uniq_levenshtein_variational_top_uni__20170428173340	400	200000	True	True	2	0.8957433035714286	0.9146575	0.914565	0.2567	1.6497	1.9803375	1.64135	[400, 960]
1518	uniq_levenshtein_variational_top_uni__20170428220050	420	200000	True	True	2	0.899065625	0.9172825	0.9179975	0.2634	1.58485	1.93224375	1.6084	[420, 960]
1519	uniq_levenshtein_variational_top_uni__20170428220050	420	200000	True	True	2	0.8990995535714286	0.9173475	0.918425	0.2637	1.5883	1.93424375	1.59885	[420, 960]
1520	uniq_levenshtein_variational_top_uni__20170428220949	440	200000	True	True	2	0.8945160714285715	0.91283	0.91382	0.25365	1.6509	2.00131875	1.67135	[440, 960]
1521	uniq_levenshtein_variational_top_uni__20170428220949	440	200000	True	True	2	0.8946299107142857	0.91314	0.91419	0.2489	1.64825	2.00259375	1.664	[440, 960]
1522	uniq_levenshtein_variational_top_uni__20170428221840	460	200000	True	True	2	0.8950816964285714	0.913515	0.9144925	0.2571	1.63775	2.00015625	1.6586	[460, 960]
1523	uniq_levenshtein_variational_top_uni__20170428221840	460	200000	True	True	2	0.8952674107142857	0.91419	0.9146775	0.25895	1.6362	1.99125	1.65725	[460, 960]
1524	uniq_variational_top_bigraph__20170428222318	40	200000	True	True	2	0.7716473214285714	0.7727825	0.7722575	0.0061	4.5469	4.553875	4.53925	[40, 1140]
1525	uniq_variational_top_bigraph__20170428222318	40	200000	True	True	2	0.7714370535714286	0.772635	0.7723125	0.00595	4.55045	4.5557125	4.5425	[40, 1140]
1526	uniq_levenshtein_variational_random_bigraph__20170428222509	200	200000	True	True	2	0.8538129464285714	0.8727475	0.87291	0.12265	2.5002	2.85628125	2.51405	[200, 1140]
1527	uniq_levenshtein_variational_random_bigraph__20170428222509	200	200000	True	True	2	0.8543227678571429	0.8730625	0.8731475	0.1233	2.5045	2.84798125	2.4954	[200, 1140]
1528	uniq_autoencoder_top_bigraph__20170428222547	420	200000	False	True	2	0.991646875	0.99047	0.9914175	0.89805	0.17135	0.1666625	0.1902	[420, 1140]
1529	uniq_autoencoder_top_bigraph__20170428222547	420	200000	False	True	2	0.9916428125	0.99046	0.9914475	0.89945	0.1708	0.1667	0.1903	[420, 1140]
1530	uniq_levenshtein_variational_top_uni__20170428222915	480	200000	True	True	2	0.8960147321428571	0.91447	0.91536	0.25435	1.63015	1.983925	1.6503	[480, 960]
1531	uniq_levenshtein_variational_top_uni__20170428222915	480	200000	True	True	2	0.8952504464285714	0.91394	0.9143075	0.25105	1.63155	1.99566875	1.66525	[480, 960]
1532	uniq_variational_top_bigraph__20170428223651	60	200000	True	True	2	0.813121875	0.81435	0.81432	0.02	3.71305	3.71765625	3.70825	[60, 1140]
1533	uniq_variational_top_bigraph__20170428223651	60	200000	True	True	2	0.8131303571428572	0.8143125	0.81436	0.02105	3.70955	3.718925	3.7082	[60, 1140]
1534	uniq_autoencoder_top_bigraph__20170428223721	440	200000	False	True	2	0.9929621875	0.9918675	0.992745	0.91575	0.145	0.14038125	0.16225	[440, 1140]
1535	uniq_autoencoder_top_bigraph__20170428223721	440	200000	False	True	2	0.99285625	0.9918125	0.9926475	0.91355	0.14695	0.14250625	0.16325	[440, 1140]
1536	uniq_levenshtein_variational_random_bigraph__20170428223925	220	200000	True	True	2	0.8626504464285715	0.8806	0.88132	0.14855	2.32505	2.67710625	2.347	[220, 1140]
1537	uniq_levenshtein_variational_random_bigraph__20170428223925	220	200000	True	True	2	0.8628178571428572	0.8810075	0.8817675	0.1478	2.3321	2.6734125	2.3428	[220, 1140]
1538	uniq_levenshtein_variational_top_uni__20170428224106	500	200000	True	True	2	0.8968620535714286	0.9152375	0.9164375	0.26475	1.6146	1.96465625	1.6304	[500, 960]
1539	uniq_levenshtein_variational_top_uni__20170428224106	500	200000	True	True	2	0.8970098214285714	0.9154925	0.9163175	0.26595	1.60605	1.95941875	1.63725	[500, 960]
1540	uniq_autoencoder_top_bigraph__20170428224901	460	200000	False	True	2	0.99411	0.993145	0.993865	0.9284	0.12255	0.11774375	0.137	[460, 1140]
1541	uniq_autoencoder_top_bigraph__20170428224901	460	200000	False	True	2	0.9942540625	0.99341	0.994015	0.9303	0.1196	0.11488125	0.13175	[460, 1140]
1542	uniq_variational_top_bigraph__20170428225041	80	200000	True	True	2	0.8486013392857142	0.8490575	0.8497075	0.0504	2.99955	3.0066625	3.01325	[80, 1140]
1543	uniq_variational_top_bigraph__20170428225041	80	200000	True	True	2	0.8485080357142857	0.84886	0.8498375	0.05075	3.0028	3.0096625	3.02025	[80, 1140]
1544	uniq_levenshtein_variational_random_bigraph__20170428225323	240	200000	True	True	2	0.8716424107142857	0.889485	0.890175	0.1704	2.1618	2.5075	2.17075	[240, 1140]
1545	uniq_levenshtein_variational_random_bigraph__20170428225323	240	200000	True	True	2	0.87169375	0.88927	0.8902775	0.1719	2.16335	2.50576875	2.17445	[240, 1140]
1546	uniq_autoencoder_top_bigraph__20170428230059	480	200000	False	True	2	0.9952409375	0.9944	0.9950775	0.9416	0.09835	0.0951625	0.1119	[480, 1140]
1547	uniq_autoencoder_top_bigraph__20170428230059	480	200000	False	True	2	0.9952115625	0.994415	0.9950275	0.9408	0.09935	0.0957375	0.11165	[480, 1140]
1548	uniq_variational_top_bigraph__20170428230111	100	200000	True	True	2	0.8766200892857143	0.8773625	0.87766	0.0995	2.4463	2.44950625	2.45285	[100, 1140]
1549	uniq_variational_top_bigraph__20170428230111	100	200000	True	True	2	0.8766205357142857	0.8775375	0.87762	0.10145	2.444	2.44984375	2.44965	[100, 1140]
1550	uniq_levenshtein_variational_random_bigraph__20170428230707	260	200000	True	True	2	0.8773026785714285	0.895045	0.8955275	0.187	2.05555	2.38781875	2.06565	[260, 1140]
1551	uniq_levenshtein_variational_random_bigraph__20170428230707	260	200000	True	True	2	0.8773834821428571	0.894935	0.895495	0.18555	2.05515	2.38585625	2.06335	[260, 1140]
1552	uniq_variational_top_bigraph__20170428231106	120	200000	True	True	2	0.8974361607142857	0.8984225	0.8985675	0.1682	2.0258	2.03499375	2.02895	[120, 1140]
1553	uniq_variational_top_bigraph__20170428231106	120	200000	True	True	2	0.8971584821428571	0.898205	0.898505	0.1663	2.02995	2.03939375	2.0335	[120, 1140]
1554	uniq_autoencoder_top_bigraph__20170428231310	500	200000	False	True	2	0.99626875	0.9954925	0.9961375	0.9537	0.07725	0.0746	0.0901	[500, 1140]
1555	uniq_autoencoder_top_bigraph__20170428231310	500	200000	False	True	2	0.9963621875	0.9956475	0.996185	0.95415	0.0762	0.07273125	0.087	[500, 1140]
1556	uniq_levenshtein_autoencoder_top_bigraph__20170428231603	20	200000	False	True	4	0.72017625	0.7593025	0.7584025	0.0042	4.76775	5.29695	4.75285	[220, 20, 220, 1140]
1557	uniq_levenshtein_autoencoder_top_bigraph__20170428231603	20	200000	False	True	4	0.72500875	0.764715	0.7641475	0.0048	4.6557	5.20246875	4.649	[220, 20, 220, 1140]
1558	uniq_levenshtein_variational_random_bigraph__20170428232124	280	200000	True	True	2	0.883934375	0.9007	0.901395	0.20535	1.9418	2.2670375	1.9539	[280, 1140]
1559	uniq_levenshtein_variational_random_bigraph__20170428232124	280	200000	True	True	2	0.8839946428571429	0.9008325	0.90172	0.2055	1.93365	2.26293125	1.951	[280, 1140]
1560	uniq_variational_top_bigraph__20170428232246	140	200000	True	True	2	0.9113361607142857	0.9123375	0.91301	0.2246	1.73735	1.75655625	1.7542	[140, 1140]
1561	uniq_variational_top_bigraph__20170428232246	140	200000	True	True	2	0.911503125	0.9125675	0.9131375	0.2261	1.7363	1.75280625	1.74915	[140, 1140]
1562	uniq_autoencoder_top_bigraph__20170428232515	520	200000	False	True	2	0.996965	0.996365	0.9967975	0.96125	0.064	0.06069375	0.0727	[520, 1140]
1563	uniq_autoencoder_top_bigraph__20170428232515	520	200000	False	True	2	0.996988125	0.9963325	0.9968475	0.9622	0.06305	0.06023125	0.07335	[520, 1140]
1564	uniq_levenshtein_autoencoder_top_bigraph__20170428232730	20	200000	False	True	4	0.724406875	0.76587	0.7655825	0.0044	4.62085	5.1840375	4.6166	[300, 20, 300, 1140]
1565	uniq_levenshtein_autoencoder_top_bigraph__20170428232730	20	200000	False	True	4	0.7264896875	0.76862	0.7678	0.0051	4.5803	5.14258125	4.5626	[300, 20, 300, 1140]
1566	uniq_levenshtein_variational_random_bigraph__20170428233553	300	200000	True	True	2	0.8853473214285714	0.901415	0.9027575	0.2082	1.9169	2.23284375	1.92235	[300, 1140]
1567	uniq_levenshtein_variational_random_bigraph__20170428233553	300	200000	True	True	2	0.8847638392857143	0.9016825	0.9019575	0.20705	1.9303	2.244325	1.93625	[300, 1140]
1568	uniq_variational_top_bigraph__20170428233648	160	200000	True	True	2	0.92389375	0.92453	0.9253875	0.29505	1.49165	1.50530625	1.5028	[160, 1140]
1569	uniq_variational_top_bigraph__20170428233648	160	200000	True	True	2	0.9239316964285714	0.924725	0.9253325	0.29665	1.49255	1.50590625	1.50545	[160, 1140]
1570	uniq_autoencoder_top_bigraph__20170428233725	540	200000	False	True	2	0.997585625	0.9970825	0.9974425	0.9707	0.05115	0.0482875	0.05835	[540, 1140]
1571	uniq_autoencoder_top_bigraph__20170428233725	540	200000	False	True	2	0.9975553125	0.99703	0.9974175	0.96965	0.05165	0.04889375	0.0594	[540, 1140]
1572	uniq_levenshtein_autoencoder_top_bigraph__20170428233847	20	200000	False	True	4	0.72808	0.76983	0.769305	0.00475	4.55245	5.1095625	4.54135	[380, 20, 380, 1140]
1573	uniq_levenshtein_autoencoder_top_bigraph__20170428233847	20	200000	False	True	4	0.7295225	0.7712	0.7708675	0.00455	4.51335	5.06981875	4.5044	[380, 20, 380, 1140]
1574	uniq_autoencoder_top_bigraph__20170428234943	560	200000	False	True	2	0.997956875	0.9975275	0.9978275	0.97625	0.04345	0.0408625	0.04945	[560, 1140]
1575	uniq_autoencoder_top_bigraph__20170428234943	560	200000	False	True	2	0.9979803125	0.9975275	0.997895	0.97755	0.04205	0.04039375	0.04945	[560, 1140]
1576	uniq_levenshtein_autoencoder_top_bigraph__20170428235009	20	200000	False	True	4	0.7288096875	0.7713225	0.77101	0.00475	4.51865	5.084475	4.51205	[460, 20, 460, 1140]
1577	uniq_levenshtein_autoencoder_top_bigraph__20170428235009	20	200000	False	True	4	0.7296678125	0.7730425	0.7723575	0.00535	4.491	5.06095	4.47765	[460, 20, 460, 1140]
1578	uniq_levenshtein_variational_random_bigraph__20170428235012	320	200000	True	True	2	0.8891455357142857	0.90503	0.905435	0.22	1.854	2.1578125	1.8584	[320, 1140]
1579	uniq_levenshtein_variational_random_bigraph__20170428235012	320	200000	True	True	2	0.8894357142857143	0.9055425	0.905975	0.2236	1.84345	2.1505375	1.8515	[320, 1140]
1580	uniq_variational_top_bigraph__20170428235020	180	200000	True	True	2	0.93606875	0.9366825	0.9374075	0.36165	1.25055	1.2601625	1.26725	[180, 1140]
1581	uniq_variational_top_bigraph__20170428235020	180	200000	True	True	2	0.9364383928571428	0.9368675	0.9377675	0.36465	1.24365	1.25445625	1.26235	[180, 1140]
1582	uniq_levenshtein_variational_random_bigraph__20170428235834	340	200000	True	True	2	0.8864392857142858	0.902505	0.903585	0.2145	1.89675	2.20565625	1.91035	[340, 1140]
1583	uniq_levenshtein_variational_random_bigraph__20170428235834	340	200000	True	True	2	0.8864366071428571	0.9026675	0.9035025	0.21595	1.89105	2.20715	1.90555	[340, 1140]
1584	uniq_variational_top_bigraph__20170429000056	200	200000	True	True	2	0.9446169642857143	0.94517	0.9459275	0.4251	1.0787	1.09004375	1.09965	[200, 1140]
1585	uniq_variational_top_bigraph__20170429000056	200	200000	True	True	2	0.9437758928571428	0.9445925	0.945645	0.41915	1.08945	1.1004125	1.1063	[200, 1140]
1586	uniq_levenshtein_autoencoder_top_bigraph__20170429000106	20	200000	False	True	4	0.7165896875	0.757185	0.75713	0.00325	4.79845	5.34739375	4.79765	[540, 20, 540, 1140]
1587	uniq_levenshtein_autoencoder_top_bigraph__20170429000106	20	200000	False	True	4	0.7224853125	0.7653425	0.7640075	0.00325	4.6554	5.20706875	4.6297	[540, 20, 540, 1140]
1588	uniq_autoencoder_top_bigraph__20170429000132	580	200000	False	True	2	0.9983	0.9979	0.998195	0.98205	0.0361	0.0339875	0.042	[580, 1140]
1589	uniq_autoencoder_top_bigraph__20170429000132	580	200000	False	True	2	0.9983359375	0.9979725	0.9982475	0.98305	0.035	0.033275	0.04055	[580, 1140]
1590	uniq_levenshtein_autoencoder_top_bigraph__20170429001151	20	200000	False	True	4	0.7267215625	0.77013	0.769975	0.0042	4.53945	5.10984375	4.53635	[620, 20, 620, 1140]
1591	uniq_levenshtein_autoencoder_top_bigraph__20170429001151	20	200000	False	True	4	0.70788	0.747605	0.7466475	0.0028	5.0118	5.533725	4.9934	[620, 20, 620, 1140]
1592	uniq_levenshtein_variational_random_bigraph__20170429001317	360	200000	True	True	2	0.8858473214285715	0.9023675	0.9034125	0.2126	1.8955	2.21529375	1.9142	[360, 1140]
1593	uniq_levenshtein_variational_random_bigraph__20170429001317	360	200000	True	True	2	0.8856160714285715	0.9019175	0.90304	0.21345	1.9058	2.22001875	1.9196	[360, 1140]
1594	uniq_variational_top_bigraph__20170429001329	220	200000	True	True	2	0.9511611607142857	0.95211	0.953085	0.4847	0.93925	0.9508375	0.9601	[220, 1140]
1595	uniq_variational_top_bigraph__20170429001329	220	200000	True	True	2	0.9509808035714286	0.951935	0.9528275	0.4816	0.94345	0.9546375	0.96	[220, 1140]
1596	uniq_autoencoder_random_bigraph__20170429001337	20	200000	False	True	2	0.616545	0.616565	0.6156175	0.0001	7.6727	7.654525	7.65305	[20, 1140]
1597	uniq_autoencoder_random_bigraph__20170429001337	20	200000	False	True	2	0.6160184375	0.6163475	0.61495	5e-05	7.6858	7.664875	7.658	[20, 1140]
1598	uniq_variational_top_bigraph__20170429002005	240	200000	True	True	2	0.9572861607142857	0.95827	0.9590625	0.5323	0.8184	0.82820625	0.83315	[240, 1140]
1599	uniq_variational_top_bigraph__20170429002005	240	200000	True	True	2	0.9571723214285714	0.9581675	0.9588725	0.53255	0.82035	0.83133125	0.836	[240, 1140]
1600	uniq_levenshtein_autoencoder_top_bigraph__20170429002243	20	200000	False	True	4	0.69376	0.73058	0.73013	0.0011	5.34065	5.8493875	5.3331	[700, 20, 700, 1140]
1601	uniq_levenshtein_autoencoder_top_bigraph__20170429002243	20	200000	False	True	4	0.7185625	0.759995	0.759655	0.00325	4.74295	5.2958375	4.7393	[700, 20, 700, 1140]
1602	uniq_autoencoder_random_bigraph__20170429002452	40	200000	False	True	2	0.683401875	0.6827575	0.68271	0.0009	6.34055	6.32638125	6.3388	[40, 1140]
1603	uniq_autoencoder_random_bigraph__20170429002452	40	200000	False	True	2	0.682663125	0.6818075	0.6816875	0.00095	6.36025	6.3405875	6.3578	[40, 1140]
1604	uniq_levenshtein_variational_random_bigraph__20170429002833	380	200000	True	True	2	0.8881495535714286	0.90418	0.9048475	0.2204	1.8748	2.181475	1.87495	[380, 1140]
1605	uniq_levenshtein_variational_random_bigraph__20170429002833	380	200000	True	True	2	0.8878357142857143	0.90429	0.9050475	0.2171	1.88055	2.18833125	1.8904	[380, 1140]
1606	uniq_variational_top_bigraph__20170429003003	260	200000	True	True	2	0.962990625	0.96413	0.9649025	0.58725	0.7039	0.71455	0.72015	[260, 1140]
1607	uniq_variational_top_bigraph__20170429003003	260	200000	True	True	2	0.9629446428571429	0.9641125	0.964665	0.58475	0.70335	0.7159875	0.71555	[260, 1140]
1608	uniq_levenshtein_autoencoder_top_bigraph__20170429003328	40	200000	False	True	4	0.763883125	0.806755	0.806475	0.01595	3.80015	4.39261875	3.79725	[240, 40, 240, 1140]
1609	uniq_levenshtein_autoencoder_top_bigraph__20170429003328	40	200000	False	True	4	0.7627296875	0.8063975	0.806415	0.01545	3.8016	4.4017125	3.80415	[240, 40, 240, 1140]
1610	uniq_autoencoder_random_bigraph__20170429003610	60	200000	False	True	2	0.726144375	0.7257225	0.7249425	0.00385	5.49695	5.47323125	5.4809	[60, 1140]
1611	uniq_autoencoder_random_bigraph__20170429003610	60	200000	False	True	2	0.726353125	0.72574	0.72519	0.0037	5.49175	5.46894375	5.48085	[60, 1140]
1612	uniq_variational_top_bigraph__20170429004252	280	200000	True	True	2	0.9678102678571429	0.9689075	0.9695925	0.6343	0.6077	0.61896875	0.6236	[280, 1140]
1613	uniq_variational_top_bigraph__20170429004252	280	200000	True	True	2	0.9679473214285714	0.9689175	0.9698975	0.6397	0.60215	0.6176125	0.62205	[280, 1140]
1614	uniq_levenshtein_variational_random_bigraph__20170429004347	400	200000	True	True	2	0.8879642857142858	0.903965	0.904955	0.2145	1.87795	2.1838125	1.8775	[400, 1140]
1615	uniq_levenshtein_variational_random_bigraph__20170429004347	400	200000	True	True	2	0.8870151785714285	0.903285	0.90384	0.21025	1.894	2.20160625	1.90665	[400, 1140]
1616	uniq_levenshtein_autoencoder_top_bigraph__20170429004413	40	200000	False	True	4	0.7698284375	0.816075	0.8164375	0.0204	3.60435	4.2334875	3.61215	[320, 40, 320, 1140]
1617	uniq_levenshtein_autoencoder_top_bigraph__20170429004413	40	200000	False	True	4	0.768734375	0.81515	0.8151575	0.0186	3.6283	4.251625	3.6266	[320, 40, 320, 1140]
1618	uniq_autoencoder_random_bigraph__20170429004721	80	200000	False	True	2	0.7645340625	0.7639175	0.76311	0.0093	4.7361	4.70748125	4.7196	[80, 1140]
1619	uniq_autoencoder_random_bigraph__20170429004721	80	200000	False	True	2	0.764143125	0.763605	0.7625575	0.0087	4.74675	4.7149875	4.7258	[80, 1140]
1620	uniq_variational_top_bigraph__20170429004845	300	200000	True	True	2	0.9727044642857143	0.9738975	0.97447	0.68265	0.5118	0.52161875	0.5202	[300, 1140]
1621	uniq_variational_top_bigraph__20170429004845	300	200000	True	True	2	0.9725075892857142	0.97375	0.9741875	0.6797	0.51755	0.5254125	0.52555	[300, 1140]
1622	uniq_variational_top_bigraph__20170429005441	320	200000	True	True	2	0.9758183035714286	0.9765525	0.9770475	0.71105	0.45915	0.46825	0.46795	[320, 1140]
1623	uniq_variational_top_bigraph__20170429005441	320	200000	True	True	2	0.9757241071428572	0.976865	0.9774325	0.71725	0.45295	0.4615875	0.4633	[320, 1140]
1624	uniq_levenshtein_autoencoder_top_bigraph__20170429005459	40	200000	False	True	4	0.77287625	0.82264	0.82291	0.02215	3.46745	4.1146625	3.47205	[400, 40, 400, 1140]
1625	uniq_levenshtein_autoencoder_top_bigraph__20170429005459	40	200000	False	True	4	0.769159375	0.8171925	0.81708	0.01915	3.5803	4.203425	3.57715	[400, 40, 400, 1140]
1626	uniq_autoencoder_random_bigraph__20170429005830	100	200000	False	True	2	0.7959228125	0.794795	0.7945675	0.0195	4.10735	4.08005	4.1028	[100, 1140]
1627	uniq_autoencoder_random_bigraph__20170429005830	100	200000	False	True	2	0.7959115625	0.7948525	0.7942425	0.0194	4.1136	4.07994375	4.10115	[100, 1140]
1628	uniq_levenshtein_variational_random_bigraph__20170429005908	420	200000	True	True	2	0.8865370535714285	0.9027575	0.9037775	0.20865	1.89485	2.20699375	1.91105	[420, 1140]
1629	uniq_levenshtein_variational_random_bigraph__20170429005908	420	200000	True	True	2	0.8870316964285714	0.9028825	0.9039275	0.2123	1.887	2.201675	1.90045	[420, 1140]
1630	uniq_variational_top_bigraph__20170429010521	340	200000	True	True	2	0.9793352678571429	0.9801725	0.9805075	0.7526	0.39035	0.39686875	0.39715	[340, 1140]
1631	uniq_variational_top_bigraph__20170429010521	340	200000	True	True	2	0.9792205357142857	0.9799375	0.9803825	0.75375	0.392	0.398575	0.3995	[340, 1140]
1632	uniq_levenshtein_autoencoder_top_bigraph__20170429010608	40	200000	False	True	4	0.77147375	0.8210275	0.82105	0.0224	3.50415	4.14029375	3.5071	[480, 40, 480, 1140]
1633	uniq_levenshtein_autoencoder_top_bigraph__20170429010608	40	200000	False	True	4	0.774666875	0.82557	0.82564	0.025	3.4085	4.06148125	3.40835	[480, 40, 480, 1140]
1634	uniq_autoencoder_random_bigraph__20170429010914	120	200000	False	True	2	0.8263234375	0.8246675	0.82451	0.0427	3.50875	3.472475	3.5055	[120, 1140]
1635	uniq_autoencoder_random_bigraph__20170429010914	120	200000	False	True	2	0.82641125	0.824965	0.8246475	0.0429	3.50575	3.47054375	3.49925	[120, 1140]
1636	uniq_levenshtein_variational_random_bigraph__20170429011449	440	200000	True	True	2	0.8872674107142857	0.9029925	0.90391	0.21475	1.8947	2.192825	1.89905	[440, 1140]
1637	uniq_levenshtein_variational_random_bigraph__20170429011449	440	200000	True	True	2	0.8877504464285715	0.9039675	0.90439	0.2173	1.87925	2.1823	1.88685	[440, 1140]
1638	uniq_levenshtein_autoencoder_top_bigraph__20170429011746	40	200000	False	True	4	0.7670740625	0.81688	0.8168875	0.0182	3.5902	4.2226625	3.5845	[560, 40, 560, 1140]
